lax.zc,lay.zc,laz.zc,hax.zc,hay.zc,haz.zc,lmag.zc,hmag.zc,lpc1.zc,lpc2.zc,lpc3.zc,hpc1.zc,hpc2.zc,hpc3.zc,lax.p2p,lay.p2p,laz.p2p,hax.p2p,hay.p2p,haz.p2p,lmag.p2p,hmag.p2p,lpc1.p2p,lpc2.p2p,lpc3.p2p,hpc1.p2p,hpc2.p2p,hpc3.p2p,lax.rms,lay.rms,laz.rms,hax.rms,hay.rms,haz.rms,lmag.rms,hmag.rms,lpc1.rms,lpc2.rms,lpc3.rms,hpc1.rms,hpc2.rms,hpc3.rms,lax.kurt,lay.kurt,laz.kurt,hax.kurt,hay.kurt,haz.kurt,lmag.kurt,hmag.kurt,lpc1.kurt,lpc2.kurt,lpc3.kurt,hpc1.kurt,hpc2.kurt,hpc3.kurt,lax.skew,lay.skew,laz.skew,hax.skew,hay.skew,haz.skew,lmag.skew,hmag.skew,lpc1.skew,lpc2.skew,lpc3.skew,hpc1.skew,hpc2.skew,hpc3.skew,lax.cf,lay.cf,laz.cf,hax.cf,hay.cf,haz.cf,lmag.cf,hmag.cf,lpc1.cf,lpc2.cf,lpc3.cf,hpc1.cf,hpc2.cf,hpc3.cf,lax.vrms,lay.vrms,laz.vrms,hax.vrms,hay.vrms,haz.vrms,lmag.vrms,hmag.vrms,lpc1.vrms,lpc2.vrms,lpc3.vrms,hpc1.vrms,hpc2.vrms,hpc3.vrms,lax.ent,lay.ent,laz.ent,hax.ent,hay.ent,haz.ent,lmag.ent,hmag.ent,lpc1.ent,lpc2.ent,lpc3.ent,hpc1.ent,hpc2.ent,hpc3.ent,label
7.0,7.0,2.0,35.0,35.0,28.0,3.0,33.0,3.0,8.0,6.0,35.0,34.0,38.0,307.2118192408334,162.38325587201007,392.9088962150995,178.29302437362026,114.85094400250227,250.89564314884137,323.13039950522034,206.1606074214942,4.067121015054629,2.946708112528091,3.34470558533798,2.5761256454713033,3.4847654682680536,1.6548463948208176,74.5185868786744,31.772612799172652,103.41665235620621,40.323228925224804,22.162307513517955,42.18633452605366,95.62208347856365,39.67993752220917,1.1824654470582363,0.7386964595319506,0.5774333722832176,0.5117313144851968,0.6079746224818261,0.2550652348897123,-0.6107507254115738,1.885657705712374,0.5120190846058641,0.15607547465388683,0.7807991966483421,1.4392761022239977,-0.5727072981819061,1.1256793011100106,-0.5400672946518896,-0.9093283191011299,1.919448441597301,0.7228956409199165,1.984041282018838,2.5410270351719797,-0.31322655314790276,-1.3506747053794577,-1.2003714490273463,0.21737309298000784,0.047821818067062004,0.4931839228047141,-0.7617775734664184,0.3770589541140778,0.7501277697935058,0.04181953240803858,0.6482107036304499,-0.3741755876053535,0.011231321555737825,0.08665167257204766,1.7545136998001845,1.5120471323931117,1.2189546062719174,2.1449855915713565,2.408489656312185,3.529306702433397,1.2667913098831154,2.8638806984327454,2.1760183909102278,1.8474238428746717,3.811663922144409,2.292983016654523,2.652321876945279,2.872639982891241,24.055381304399145,9.602230180823376,34.08334517854209,0.8843947997624665,0.7235285746142807,1.289797623229529,36.94805512021713,1.0355548152600627,0.4669705684161135,0.08580372510929965,0.08111970839140181,0.013734286413761164,0.019439763504938593,0.005524469235787274,2.1297074817880195,1.8460449824061738,1.9412309278029405,1.9757014625238023,1.9328487588116026,1.8419961343485638,2.105263162367762,1.9663213761187408,2.118228311377887,2.225357192434495,1.7822268907094394,2.0078428813161526,1.7679130510418053,1.6863104346884492,1.0
4.0,4.0,5.0,34.0,36.0,38.0,4.0,33.0,2.0,10.0,9.0,31.0,34.0,34.0,255.3488503288379,149.2184270911821,384.14492046237297,277.8358937285311,171.045374590376,332.80792487960707,399.00249080075764,239.57017279105594,4.395445716840934,2.363115225190292,1.7810045830187873,2.9547057154526035,4.124626313700233,2.2584522902642945,76.69731076326754,36.08057964788951,112.09549645745196,49.118448378631996,29.464360163333804,52.769524627053144,113.11049616499015,45.234760190096345,1.2493026830857226,0.507533970777931,0.516192544631919,0.5507586654119879,0.66182250763405,0.3320171845454233,-1.2612206657056029,-0.6432078921685154,-0.7771457477354975,1.0662731210688374,0.6587781501364174,1.3366924533078306,-0.9879972580927832,0.30046621257554884,-1.0135436871952754,3.1533755513599164,-1.195021022261565,0.41372712054882754,1.480468553953334,4.686084671403861,0.30884950284999774,0.18095241099418902,-0.5089542197408916,0.15686774384378668,-0.03402542583696227,0.40625462106878785,-0.4041018377895533,0.22734305311006958,0.40295048914856707,1.6169724325745136,-0.028406956184791186,-0.12999094744001047,-0.1828023452196792,1.0190522137959293,1.827781956700999,2.2707333643227354,1.420507502848071,2.6077872975348146,2.5944192581352326,3.3785023471281774,1.5057803148699584,2.931882455392218,2.051059514873236,3.478693167796659,1.7113032593525601,2.5475417607253443,2.9831778845668415,4.608018695275417,20.369120617522867,12.427021777435034,32.489138457303646,1.1919307080156007,0.5412506560432075,0.9571540077974423,36.622104694611245,0.9729538860301529,0.4197230425168261,0.06216118568112026,0.07636930179386547,0.01210656071490435,0.012316278359722392,0.0076996733723721685,2.203395947958052,2.18095791345732,2.152464632968695,1.9061488861078695,1.886172137914961,1.8177813944800165,2.1591205886067644,2.002722891550767,2.1971611765135854,1.7270419845404428,2.252550150295248,1.9970411750821535,1.8379686854296924,1.6637833466680396,1.0
9.0,3.0,7.0,34.0,36.0,30.0,5.0,30.0,3.0,9.0,5.0,36.0,32.0,40.0,273.3349200005339,162.24049417833885,535.995288939403,159.18093999318307,127.07104294796954,159.09155364706749,380.8259456765095,160.0772558547519,3.796557779561726,4.908721558085201,2.1719115793731882,2.591386314973567,1.6262213360361253,2.4192912960231103,59.418423775557976,52.193773207101906,121.94344972096901,33.564823812369504,24.431961933734826,38.617586550589195,89.48388545857652,34.805972115415656,1.0729747585817142,1.0227604902380214,0.4827228252065141,0.4262322920098747,0.35152411953952184,0.4364932082448575,0.549903422152942,-1.081060007272577,0.5706081873283178,0.2358646627189267,0.3977845656672594,-0.5803248957230727,-0.13644756051198037,0.0922861668121997,-0.706756250843736,1.0265389826341815,-0.05153512439988672,1.4048298225746478,-0.07457544154178652,0.9219634211462941,0.43999103156020936,-0.4841004516229886,0.6518078848811841,-0.39996447544600083,-0.18043432218975072,0.05756968668395435,-0.13019435826790945,0.594379272837945,0.6640775040196967,-0.14493010183855445,0.4540660580530789,-0.11179446158163503,0.14562163607805637,-0.20844637714805217,2.542011787007978,1.3801782987128923,2.4025924088524753,1.907986589983232,2.4485313923784413,2.184787939681269,2.043149704872649,3.0040604605580428,2.176422351498141,2.1569357914974363,2.5566137258692376,3.345757516077904,2.3419391975147463,2.437616870251526,19.9936306226326,15.14862106671366,37.1268516241766,0.9508816220399015,0.6349900132637525,0.7213440248120331,15.143809306202577,0.9746994547651034,0.3674408313440671,0.28471745398117937,0.1287786896852076,0.015303832724672268,0.006821542322049131,0.007288776310730986,2.0593990233446706,2.1864295099619375,2.00349566127818,2.0652428847068145,2.013287348123269,2.18784469970557,2.0885227790555287,1.9709932755131485,2.091477568753064,1.8782613121843883,2.1135534982334008,1.8320985511239094,2.0497986570528397,1.9468637627997605,1.0
1.0,5.0,4.0,43.0,40.0,40.0,1.0,38.0,5.0,1.0,6.0,38.0,44.0,45.0,640.0400454599067,372.6500601082903,298.1067943894402,376.21136580349093,476.8185421472858,293.36895519124687,419.3642107159799,408.9349784625201,3.687548147659251,4.483685889509644,1.6968651188542747,4.10555929001852,3.140103279721771,2.252977003007726,152.47195747418087,96.78030950231411,74.1080045187187,62.54954948561335,57.053494942914284,56.158912336905786,126.07036021499066,68.39267087329948,1.0448642748922785,1.00153016429523,0.32226062852571086,0.6477657839274444,0.4143529366121415,0.40125761975233476,-0.6927761957242038,-0.10932632599017555,-0.2502849698396319,1.0250275433338851,9.96332422102237,-0.07392679134326752,-1.050524537394956,2.0143411671648153,-0.5039601767961028,1.073295439160848,1.391573698750319,2.649491453578273,4.046693984954004,0.6875867151717081,0.2883370977981157,-0.5762512870550669,0.663199343905477,0.2989403527991693,1.6093994763335109,0.19410516808352096,0.29972413589355196,0.4550856272899185,0.7464030993472981,1.3588000051189548,0.9100981551231007,0.7409318093846387,0.24397729330278653,-0.15379077042998174,1.8331754802954694,1.563337243421292,2.3754691357525357,3.3191204925591298,5.247557997225999,2.8040575682137883,1.9136422858326794,3.429532972377891,2.173861068828886,2.438557875095323,3.636157248592596,3.6900424782613412,3.8487821550262513,2.744421217266043,69.53035033860958,17.211402970636655,23.700171942853025,1.0136019236664566,0.8436391184503046,1.0456917673774886,51.714130967117775,1.196818201586273,0.32348506832384166,0.39143369223344765,0.06028555210124438,0.011267864664738768,0.005850409925406386,0.007395168837471684,2.058239106508858,2.1115197205485923,2.1350006015798306,1.8689946461214686,1.4133216513778202,2.014910690847818,2.205231167449507,1.7837645093026517,2.0830323278678358,1.5970955946394247,1.9013531573941052,1.693333339894839,1.5777359301011435,1.9135747738002096,1.0
5.0,7.0,8.0,36.0,32.0,34.0,8.0,36.0,8.0,7.0,11.0,38.0,40.0,33.0,248.11735585285714,192.27263978803694,195.06499591523948,626.7143773540347,445.77374983651725,428.4021751943426,242.50510892842885,730.024455111829,2.6493051663403766,2.0613139932641533,2.307363182650943,7.995260420763092,4.522451354871169,5.614676544115179,62.729644332500364,50.097921515470226,46.44989007131428,84.7102110401732,65.23743290681048,67.03677568577527,66.59809820336281,92.0461073966799,0.7315775699479268,0.5113487519965343,0.494006416939801,1.0107739764809596,0.7027998310784072,0.6478605098959204,0.6364503590055595,-0.28948722814664185,0.1973301857418539,6.131020987224787,7.8790265907338455,5.657660185123756,0.10191747946054708,16.70730571103402,0.30392840758293627,0.8747745236913982,1.8865496504233619,17.14575150182146,1.8233081753019187,7.93475143887925,1.2610466978872337,-0.022519264310663117,0.9086737785997103,-1.4319669910155175,-1.8983285298169028,-1.6532173537884172,1.1189472138207945,-2.8905034043440616,-1.1643277040617286,-1.3221264354431952,1.3082426635455697,3.047500835329253,0.2448335963019399,0.22274990776536993,2.751685358400725,1.9445441594121964,2.6486289841459105,2.711190905749453,1.9039217063150973,1.9783770423694924,2.3760753247706217,1.8858967824284725,1.1583361104815957,1.3336372251594661,3.0941024200417497,6.01735968156439,3.439162644187072,4.421011313733941,21.069943404313534,7.365069596959764,13.311078980334063,1.5109845981253855,1.1265144094481083,1.0001580660475624,17.654405513354156,1.6975010435792965,0.18961428341196743,0.14706989145038024,0.13019306084958593,0.018271491536428583,0.011178220513058975,0.00896892327766626,1.9761526210638736,2.042265906612859,2.061209196689958,1.582667492797272,1.575283980144805,1.6377740438740203,1.9776292172150063,1.3481660218667895,1.9429955579579583,1.8952730637699755,1.9295144580838448,1.3054857286507255,1.7928178767095928,1.2734004156717447,1.0
10.0,7.0,8.0,33.0,31.0,36.0,8.0,31.0,7.0,4.0,7.0,32.0,32.0,30.0,291.0613466635373,235.5425401754028,292.8553467488921,671.9933850802149,1324.9802554803764,874.3522618017132,233.2329808508057,1113.3521961925644,1.6885745302992023,1.956262019964195,2.5407451532049743,10.049432381715128,6.414693903201049,3.0425464888932248,74.85321351937566,60.255493447989906,50.8451688790701,81.88945903248111,146.47446720815972,102.17788449917322,50.54921092212632,131.1765065988317,0.40259447259375836,0.44374839252769044,0.6590993422176569,1.0920965602911517,0.8579233833098783,0.5142745347420452,0.43382859409556174,-0.8169817851399896,1.5147138083277376,8.976908247445362,20.65480108074237,9.057592870312584,0.3726805212497748,16.203659261683576,0.10356782133544806,-0.2642485155419463,-0.23269086663074035,16.857157172828003,5.74721537835878,1.7704409188175063,1.036236666259891,-0.14646758036668547,0.5562760372671326,1.2228219230099087,2.9470377198426547,1.1613299592576742,-0.059772686687136575,2.4252493122100796,0.8029554797255325,-0.19888486830530167,0.7305897112761829,2.1180759737352233,0.8270459506217677,-0.6476678816228969,2.6751500411784144,2.10201975755684,2.8988244659096556,5.157058079442275,6.340370556920636,5.08075237617045,2.1102801440727204,5.983500251321147,2.5684088126060267,2.1973132600991208,2.420806892592849,5.981820542345098,4.115456921764124,2.490689535836389,19.40992523242126,21.127735174695346,9.285811807134785,1.2158681010902095,2.1174309356460324,1.7037194685812396,9.224487459785813,1.8974532575259129,0.07336102489102256,0.1357225743680394,0.17537778375097737,0.015603981433732594,0.014042442608735259,0.008920557433593596,1.9910522875766195,2.1636051949847057,1.8334772297311703,1.4225137179755658,1.2446085582073354,1.3902991840278445,2.0525883441971193,1.2933249753721001,2.0723258855160602,2.1305290199764686,2.158454880738685,1.1177650935547616,1.4086145403728827,1.8055933502149535,1.0
3.0,3.0,3.0,39.0,32.0,38.0,9.0,30.0,1.0,8.0,11.0,38.0,33.0,37.0,268.78740060439213,312.2776143806873,308.79739690149654,428.77301396607527,283.0145465271971,276.31894002274794,263.4813149733018,258.19203626996114,4.354097560994541,1.4637637727626656,1.9903087318974317,4.973211034645351,3.3236158023077067,3.0826281620507103,70.43996017831408,71.53029266845843,82.90356205506355,57.066897701588395,55.14044264162103,55.2411094241905,59.69589891974933,42.46067768167691,1.2353961313140827,0.4002313646379046,0.4400698266062363,0.7279817143602272,0.5588909755003224,0.4581185993034474,-0.9832802514552048,1.0204435911359075,-1.0131916304093798,5.7808946536809,0.9451530898606384,0.33121399046902944,1.1909153411051063,1.907775543752206,-0.9302881115155048,-0.9212581774157527,0.048855304332181326,2.9764841901959773,1.0879220434835721,2.1917210609535474,-0.32459593479609045,1.1017197764795819,0.1631939482434595,-0.8792788303814534,0.26234798055924724,-0.1006104056284077,1.0968468568082161,0.7665985337922024,-0.5810882186859412,-0.16090250072433646,0.32989290203053384,-0.30951907610815826,0.1743463897479294,0.329538743742055,1.7038150448387597,2.9911203002407065,2.104196678745651,3.0879390416128105,2.7496879509134176,2.4891586438405775,2.8753394399040126,3.9076466202211635,1.1839538171093575,1.6888006157151638,2.5055462851677985,3.071586866736956,3.0657880416868086,3.6972984357984555,27.22912122927604,23.040415219196515,31.706798622149385,0.8639592588000826,0.93014138767741,1.1153145068755064,16.149363086730823,0.8071787339269879,0.4960423160961024,0.05071905734211778,0.0455630520081191,0.01260919919229328,0.009908259511800877,0.007601967821983651,2.149598207696523,1.9531941081557413,2.1603969799776075,1.5443810538904161,1.8983204953257369,2.013366800481317,2.0051082835048253,1.800845317826236,1.966572440387892,2.2311659203327774,2.115440402730754,1.724647243386925,1.9193327552203874,1.7161196419437348,1.0
11.0,10.0,9.0,35.0,38.0,38.0,5.0,32.0,10.0,5.0,11.0,36.0,36.0,37.0,125.1550907432013,77.12401019569916,141.33390719104136,133.26025854146474,147.53029356303023,194.71141807894924,102.65880668533373,164.17888521806572,2.8951928485987866,3.3528446740958833,2.4075215125409546,5.709841780554468,3.4797476684059556,3.343864924603558,21.17689580719196,17.091597379493628,27.90643631447364,25.88112902455941,22.807131791490495,33.39651820316437,23.080959614846456,23.583940351860583,0.5852644947979392,0.6895151879272352,0.5550168363361349,0.9928043234914128,0.6090118228907009,0.6307048777071333,1.4135635914955786,-0.10306169474149263,-0.05903362937872636,1.042557602614992,2.7172465519022264,1.2044210028494877,-0.6235927910117396,3.3266227469643255,0.0035808693601242503,-0.19011171482365308,-0.5800316442178532,1.0458696108394827,1.3151800679733947,0.6691676589702347,0.2873063056880945,0.1672946622564024,0.0802910221526603,-0.8568835429945266,-0.6626286073939642,-0.31481605207255947,-0.37929532712579883,-0.7865743622740576,0.46490831925930637,-0.4443599650811226,-0.15854537684330222,0.051055890014444154,-0.32830570796238795,0.5079070741592863,3.6350794354075506,2.507574582836557,2.256109712590596,1.7859913225663802,2.600621501208715,2.7082717140399373,1.8479767152442752,2.8172808595468584,3.091179325770505,2.566137436760722,2.1089715067231056,2.9852039362402554,3.156931917685499,3.349282794182125,2.8035624547119906,3.6396142345079445,4.351183029276707,1.125738671848511,0.489479156957618,1.2762793704919324,5.0742769459576325,0.6395067776512251,0.09177495480633113,0.12758829994947185,0.08178208821581932,0.03536468826793357,0.02136825030456454,0.02335468064236497,1.8128832582898606,2.1436075893287345,2.011848870527777,1.9424783424322167,1.7829763899930473,1.8994405765724265,2.1460680109042856,1.7107072415882056,2.020651613490122,1.9764926700049834,2.197001603507773,1.8476810641643175,1.8459085289691264,2.005887339069959,1.0
12.0,13.0,8.0,34.0,36.0,31.0,11.0,41.0,12.0,10.0,8.0,29.0,36.0,37.0,116.27360563959542,162.02002334652343,178.56175390262547,118.01564547944417,114.41641181527484,279.4942757275014,140.74761847061382,137.9741000467361,4.291002670955788,4.672313046221609,2.517448909615644,5.274993903053369,2.9923618208739775,1.9369677044505615,26.298227143401288,30.89201919749739,40.645030002862114,19.59449885455223,20.338870029661447,41.15530312907907,27.374492312279422,20.83890696089828,0.8666492436592987,0.8210446168556241,0.5279061909657742,0.8272566324691345,0.47956768416141715,0.4101329421815035,-0.3070431876265616,2.5717094538256475,-0.09381621593391998,2.0741387990270734,1.4702594465184236,2.7581005735696893,4.706728249755193,2.441084639592191,0.10845749000960359,3.750078410133095,2.430232450070852,2.5871128334832756,2.0169052389335285,0.2610681294266377,-0.17299076389021523,1.1491725776222783,0.5326726028896634,-0.2730562653079333,-0.7961223161095066,0.21751191286197655,1.9850191129783226,-0.43398567303388713,0.2042999777296362,1.3017501375298608,1.473269552938835,0.1641441207884547,-0.8701168569991911,-0.0006268316616894079,1.9909106207300422,3.376817457176348,2.431972452213176,3.002339467362495,2.2011786049968904,3.2541522384721926,3.5959488818527214,2.8478470740849895,2.565912471771024,3.592510516222757,3.3121719047152327,2.989773276792004,2.4824298046854234,2.317927306001284,2.348742545759784,2.75101382648508,10.490484934316216,0.4094402430924633,0.4313357391351865,0.9211665984684161,6.075961379445345,0.36669376043620444,0.15161286198212034,0.08427032078361418,0.10008173547024209,0.019354869792337994,0.009084344471269197,0.00699733866301733,2.124870752005364,1.793263058137849,2.1420287640083044,1.79756762104278,1.9078472465302845,1.660183120532638,1.6212819988175995,1.7704898592265317,2.0717487405832764,1.6974444920180045,1.8517385142599516,1.7201786121345446,1.7816549875849268,2.0012723561505315,1.0
10.0,6.0,12.0,28.0,25.0,26.0,7.0,32.0,11.0,6.0,7.0,24.0,33.0,34.0,220.31343426607236,271.33745142725866,138.58617879346366,186.41591397390835,387.20798605010896,453.4347918918447,169.62581151118047,203.21939482391053,4.564337159785106,2.8559020100306025,1.8216753513465846,7.374365276737501,3.622009641529081,4.538652706024982,36.40136547764105,57.01752162527364,32.2013590194116,29.34017907392392,42.256657872728205,57.84332689862426,35.95910910593719,30.04087651260749,0.8958833291741095,0.6868940496143121,0.3657379864631154,1.0122435170219095,0.3912827087326583,0.510976186033156,3.2395327462939694,0.6245914479741725,-0.3461673263183602,3.55037275812618,10.78974061883376,6.350849573193219,1.0259841021428882,3.5577890532903886,1.0136565749581399,0.19971088430432005,0.868905429186829,5.253559833810662,18.43971809476832,8.40599820706883,-0.9049133033608291,-0.6584562436385106,-0.2576884258146014,0.5176699962446889,0.9170768747096187,-0.5468854191313397,-1.100213074747988,0.5546881757123263,-0.5195814896750645,0.786043675635871,0.7665216331782837,1.1808456116505366,2.334266597345107,0.315193057551201,2.60430262944413,2.1235460815994056,2.1149368125966004,3.737075355903088,5.111464168482959,3.441230716010891,1.7769910467325984,4.072113286224905,2.197326269349454,2.4523116308738953,2.8590036894895876,4.358124880702889,6.124936201648057,4.598215564390298,4.689763046452791,6.197697009475994,4.683845489694615,0.5940088764559024,0.8127825862597781,1.238822794576414,5.079259498992016,0.5425631889135466,0.1098447457950647,0.0704173713911632,0.06628903756803037,0.02172566036651451,0.006474142269354671,0.009897981170860548,1.633605995268041,1.9537814738732033,2.1560758583014246,1.6749282838604214,1.2628557891385879,1.4824812778544265,1.9171404677258512,1.7238715654595986,1.9534866741021668,2.0724254411142673,1.8843141520444842,1.604268105866586,1.1113356062109767,1.2875718854582723,1.0
