lax.zc,lay.zc,laz.zc,hax.zc,hay.zc,haz.zc,lmag.zc,hmag.zc,lpc1.zc,lpc2.zc,lpc3.zc,hpc1.zc,hpc2.zc,hpc3.zc,lax.p2p,lay.p2p,laz.p2p,hax.p2p,hay.p2p,haz.p2p,lmag.p2p,hmag.p2p,lpc1.p2p,lpc2.p2p,lpc3.p2p,hpc1.p2p,hpc2.p2p,hpc3.p2p,lax.rms,lay.rms,laz.rms,hax.rms,hay.rms,haz.rms,lmag.rms,hmag.rms,lpc1.rms,lpc2.rms,lpc3.rms,hpc1.rms,hpc2.rms,hpc3.rms,lax.kurt,lay.kurt,laz.kurt,hax.kurt,hay.kurt,haz.kurt,lmag.kurt,hmag.kurt,lpc1.kurt,lpc2.kurt,lpc3.kurt,hpc1.kurt,hpc2.kurt,hpc3.kurt,lax.skew,lay.skew,laz.skew,hax.skew,hay.skew,haz.skew,lmag.skew,hmag.skew,lpc1.skew,lpc2.skew,lpc3.skew,hpc1.skew,hpc2.skew,hpc3.skew,lax.cf,lay.cf,laz.cf,hax.cf,hay.cf,haz.cf,lmag.cf,hmag.cf,lpc1.cf,lpc2.cf,lpc3.cf,hpc1.cf,hpc2.cf,hpc3.cf,lax.vrms,lay.vrms,laz.vrms,hax.vrms,hay.vrms,haz.vrms,lmag.vrms,hmag.vrms,lpc1.vrms,lpc2.vrms,lpc3.vrms,hpc1.vrms,hpc2.vrms,hpc3.vrms,lax.ent,lay.ent,laz.ent,hax.ent,hay.ent,haz.ent,lmag.ent,hmag.ent,lpc1.ent,lpc2.ent,lpc3.ent,hpc1.ent,hpc2.ent,hpc3.ent,label
20.0,13.0,23.0,85.0,97.0,91.0,19.0,95.0,19.0,20.0,18.0,95.0,95.0,90.0,17.66512303684658,7.7173156528438085,6.975036268563144,12.706214060008051,13.118891742120923,13.857978403137395,16.122246196374363,13.608125153028595,5.253598107311589,2.503348789431085,3.509228336638167,4.3409503665689995,5.228540051898831,4.085686075529253,1.9206086212436757,1.5738141402301284,1.4228939427687608,2.6072149364106942,2.5834401770713122,2.568108365853686,1.8460335416517617,2.6181834742964933,0.6118241346005249,0.46591872148690044,0.5437798713676153,0.8690621211881889,0.8719904362406499,0.8192340167359146,21.47732505395491,-0.6498290718082091,-0.09977887691674958,-0.05142668033286535,-0.18927420830944586,0.1869739377042383,9.701299182669262,-0.2897368767147861,10.589379126073863,-0.01818162557355718,2.588928185904768,-0.3833316032614835,1.0376664325000942,-0.2520447900546259,3.212838524799705,-0.06091346418161917,-0.3165233551204559,-0.060271804089000736,-0.24273100380009652,-0.19192728307941767,1.582533212640476,-0.03132917678776127,1.7384786255678373,-0.13369003162339227,1.0385805391647114,-0.05077953426617187,-0.29597665529779443,0.0594033289295615,7.456175798711397,2.278263475445374,2.29401912093906,2.2466412248267926,2.116799355603256,2.2078182227817815,6.236938630369864,2.9318623498292347,6.3757389480474,2.600246409496172,4.739420243862278,2.7918000216334047,2.672663890694325,2.43311620578328,0.33353847792194974,0.2955325029622952,0.27456786670129435,0.08634834245658671,0.04651820704077416,0.043103984484871814,0.22945285838570179,0.06712253057087134,0.06100575381000873,0.07719052478751588,0.14164405465940363,0.025180210575156303,0.020052665648247224,0.013987547387596643,1.2106868307302305,2.0984233569007156,2.0474304809905055,2.0787173978105002,2.055412459293844,1.9993233037051141,1.462659733087293,2.0378334125949515,1.370371359050493,2.0062128954710516,1.7685587598095889,2.08960337334221,1.8785637117789649,2.0568451608893192,1.0
19.0,17.0,14.0,87.0,109.0,102.0,19.0,104.0,17.0,19.0,18.0,106.0,87.0,92.0,9.433142670661482,5.7131456392132804,7.907245836139737,15.333460642936188,12.282423935083898,12.664052785926515,8.450417168171953,12.705177349428595,3.2282570138868314,2.731738813114955,1.7942419767449465,4.741360600841752,4.4923026266739905,3.6804858232721394,1.5609312512795566,1.2417158473676104,1.5963166177864907,2.8643327924242343,2.383045453720919,2.3369572545766313,1.7105929094481052,2.5046571084086304,0.6107877831047512,0.4896094937260133,0.37373230388093964,0.9120527263915851,0.8604694169987814,0.7975618735765838,0.40390895975628016,-0.2391750617050432,-0.5997943198676223,-0.09687012546737117,-0.10737636978508114,0.010833591469886272,-0.10122973097996768,-0.18070881422067187,-0.2999983563989672,-0.07946387333217864,-0.18448567454635878,-0.1207293382662824,-0.06244201464626453,-0.18946552814091389,0.1769433262941094,0.5235084819926972,0.26617948506670003,0.0458407773039776,0.04876316746986476,0.165115734779524,0.26271350085842493,-0.01082786259389541,0.3385031688980128,0.012646616907378989,0.12538026546718228,0.2794641253400547,-0.008215148324350685,0.2523269637795578,3.670413505000556,2.782200204358814,2.2876385575300424,2.6486307083978367,2.726869451163745,2.802492505460874,2.432791336205876,2.525958286409366,2.6493839664063534,2.508027558980139,2.598255998442213,2.768151953950271,2.6821219611689706,2.653001513245853,0.2518615886732519,0.2756525055450293,0.197404771947097,0.056221615581808417,0.03732859289620316,0.06062151712833017,0.2995838761808655,0.04247672660468337,0.09150052051041606,0.08044813014651996,0.0781860983525093,0.02292293561774939,0.01549939896090974,0.013248084843100874,1.890204254172226,2.118816826999092,2.066244205217422,2.0124271681165733,2.049678592362857,1.986990313123749,2.052667365091682,2.068922728022642,2.0200626952065344,1.9345589877602851,2.0909507302534354,2.045336621903752,2.0293729328022176,2.1395996828717214,1.0
20.0,25.0,22.0,90.0,89.0,81.0,22.0,78.0,21.0,24.0,21.0,95.0,92.0,87.0,9.803744721928751,6.891857697422438,8.987951722218668,18.361881362400027,16.746880041929444,12.662833596634528,11.22676387635056,13.184121586818947,2.8848804108176767,3.6308366166023913,1.9734972921777088,5.999955313134865,5.379730988900244,3.703079054667559,1.5776516928184314,1.3231713163411596,1.570222498363129,2.6340397132836078,2.8445109960732373,2.636997042436923,1.8078307078391298,2.6290044712323577,0.5054581775047761,0.5608102971565262,0.3621757490201532,0.9843161666159227,0.8184789368403584,0.8039430846119211,2.117295932347367,0.5987939676669551,1.1270621459709282,1.1220063347284768,0.3696952163814875,-0.25881852452661347,1.282431873043306,0.17887177490058592,1.0007667113659444,1.637281737443626,0.34835639448320643,0.3442119502773684,0.8905443050588855,-0.5353965202537285,-0.6710250721976078,0.1719326108334339,-0.5463800162597242,0.2533072829241718,0.1971742879587754,-0.11366804764745624,-0.18590733869177048,0.49209007864335547,-0.18938578908206435,-0.42620779157914374,-0.2561510527748812,0.26404984227922845,0.11046218708956985,0.13251788332007738,2.611611337739331,2.7900992699683034,2.269866289137566,3.550725032179856,2.964830341282245,2.291393302210165,2.646338659293893,2.9058550479288145,2.757266452547782,2.6877894241699076,2.499366206455495,3.2800354024042004,3.2846538011616953,2.42656194442959,0.5695737923098317,0.2729178882126319,0.34256270192500143,0.08443680183703887,0.050492320579433494,0.04860430112517116,0.6338850998431069,0.04635109700258045,0.08710893661074619,0.2116579211510326,0.04582725381735551,0.024554269333364565,0.023023848334890434,0.01153985900840826,1.8296639251284592,1.9826965643762553,1.9118073965189655,1.750846329457997,1.9070394219369988,2.124781535409415,1.813259793122793,2.039125581166589,1.9224024475340518,1.8027397142094166,1.9813987294917945,1.915755686701385,1.797729827189462,2.1437358152585984,1.0
17.0,22.0,24.0,90.0,88.0,90.0,23.0,89.0,24.0,17.0,22.0,94.0,88.0,88.0,12.701430997126181,19.106843939270448,32.51466189755729,15.35886296479498,19.39762297783409,27.7118083780108,12.979789754507237,14.005049131448231,10.967062878391515,2.7846396957368116,2.9202289206174195,8.28373239086708,5.132854990338817,3.704445789038431,1.879395321524153,1.9640204023614634,2.9880573022788175,2.4789042271220767,2.906805538657292,2.931567832150103,1.7292543566460523,2.5710511533869562,0.968086602476068,0.5412300477080997,0.4530452986566548,0.9567655857332997,0.8279590668870909,0.7109220398816312,1.8162535900579542,26.1190879228646,58.81606319895584,0.8725443754319695,1.5572082680769155,11.762397425937607,5.042970897668173,0.016130283148581004,64.15383533240237,0.20695940151794234,2.7560849601780824,10.724720968934559,0.8195619881866052,-0.11853391645701761,-0.5176133798496378,3.4850067015687882,-6.706507840684878,0.39802630248159965,-0.580896052487658,1.6848279797148527,-1.280737676231422,-0.15811696742567918,7.065139051018207,-0.24432176439304928,-0.9532767384684492,-1.7782518364286108,0.08140010689802935,0.10397218920581701,2.4968632820610837,7.958135032195912,1.2973689515349707,3.8603529766317584,2.381886109174365,6.656052992925959,2.0253397721841546,2.7564640131992446,9.819368256251398,2.176546858845707,1.9203012152655412,2.0812070012747284,3.815859000760565,2.6319010704337273,0.42089382012408144,0.5204283267789739,0.5024580889447393,0.047335686156125725,0.10010035630563449,0.1808230014968277,0.4527206158397279,0.06815976381111338,0.15274899336326975,0.186974502594774,0.07303125359061588,0.05591730015997026,0.015995730118477422,0.01952390498876137,1.7522341339775143,1.1716368205116823,0.8055838145976766,1.859745201378179,1.781146197965107,1.3650996365515422,1.62595635219877,2.0019423995612335,0.6792826847246771,2.0242187940652046,1.7300931973733369,1.4539583675743513,1.8339701372584525,2.032702193288311,1.0
23.0,19.0,20.0,86.0,77.0,89.0,21.0,87.0,19.0,18.0,28.0,83.0,87.0,90.0,34.32164946463854,18.718873613657024,14.211812213961139,133.09056513986843,87.20728899941219,96.37480376410599,34.04273939564564,133.89151740296302,3.9810008532747725,1.7398984400756734,0.947430490481217,16.719689256283157,11.149285008089569,2.9032436617636876,3.844981484824326,2.5173266696548673,2.3465319195035397,9.819662760813314,6.853385540816566,8.140245614744197,4.019399691005052,10.255141250809155,0.45851215418374314,0.28742131261471515,0.16860989137653826,1.2449749535171866,0.9536061683861687,0.4011061745301825,9.88032397854569,5.101403775708473,3.17573213244202,48.024440648997256,36.7026486354952,17.61972350887168,8.803843761491716,38.64958193944331,9.07250771276975,2.753264658422667,0.8266435996657657,50.58495765813536,16.556644158708448,2.1869344966311752,0.1000164460918417,0.7525895937046042,-0.9707455812416544,-4.011555805325416,-3.3906180752430526,0.40908889823499744,1.1962154587299711,-3.2825630253209996,-0.5865496095230943,-0.6852200384750732,0.2553772868778832,4.334795185729909,0.35507762676515275,0.13243269723543058,4.495123871356194,4.335861182688858,2.071209085148232,4.392894240575974,4.126239893538472,6.29623648161158,4.772136281634467,4.419747663269383,4.0196060165166205,2.2030436698079567,2.753137430202395,9.297495430796895,6.172460392632546,3.9451295813591436,0.4908350949237285,0.7949848628215901,0.4357643668183509,0.15578345807730926,0.10868434217469962,0.09891881373679799,0.81019805589558,0.16360496993993892,0.10707393243667582,0.05142804072968245,0.04724904407674884,0.019873860289025897,0.011756230794131656,0.0055201976728367595,1.1384575115943296,1.5037667077891228,1.7013726911309508,0.6299911929707691,0.8683829260078347,0.9188137466470356,1.2771771828030345,0.6571619154743407,1.2182634945151525,1.7524363343233427,1.9419300254567886,0.8460469135823765,0.9622116883869517,1.7018423225319628,1.0
27.0,13.0,24.0,94.0,76.0,83.0,21.0,85.0,27.0,19.0,23.0,88.0,85.0,86.0,8.60020484924621,7.196870825195674,8.708351506209738,14.104699392010843,17.85654750680942,19.46833846085451,12.271340433724163,17.232195627196234,2.1015718454775296,3.2353478684642445,2.268746781034939,6.521672362645442,5.456570691599804,4.341512730722809,1.0997436573252204,1.672164304859477,1.5143080211876596,2.674027176318056,2.9836606015662617,2.8184264203801623,1.7244465898018086,2.7435664857283433,0.38233393570608626,0.50795598107684,0.4446777754167959,0.9882330717341549,0.9014122872285066,0.7660927973015089,3.7355786796037274,-0.304217576945375,2.7853299166005856,0.08072343777307411,0.13690281628262868,2.0240581127735213,2.6718648541924406,0.8254979945206613,0.5587106550174292,1.1100236732148065,0.1839501737438991,0.906570678295175,0.20937479660546332,-0.007733724250791774,0.3782403737226651,0.5382533914942691,-1.386091617447643,-0.08518753143277832,-0.061730107017743764,0.27837448249248625,-0.8332868784996489,-0.06959969010163468,0.5353833524481227,-0.1674721713160756,0.4274241826401297,0.07633543172215594,0.035906709291121094,-0.028340226110657014,4.948417457078244,2.3947571141497126,1.9122879996406008,2.5020395844465155,3.1178800141673744,3.5582328351152683,3.4735570795240753,3.4439467390509875,2.9500707907891517,2.718917403455167,3.0605302565221897,3.2417991500826067,2.8066980508295862,2.6208772468504073,0.19556136373585445,0.4948972103602334,0.24515514442973826,0.056320746361903797,0.1264828488146412,0.044098224099794456,0.27896681004536755,0.10860655511250608,0.03565711262319219,0.11418345483148196,0.12955804434037588,0.01769329337616539,0.03740132175988849,0.014524661483793493,1.6050751136275585,2.1432277150999064,1.789561990766646,2.016775805968448,1.8908591941630892,1.759216339300705,1.632647848387194,1.8463746568145203,1.954712621118427,1.8220677032425272,2.022987968016072,1.8318850384128673,1.8894333131795185,1.95477759341006,1.0
18.0,17.0,22.0,94.0,86.0,88.0,14.0,94.0,16.0,23.0,16.0,92.0,90.0,102.0,7.9829653630492885,8.779960868720309,9.830390624257689,19.095607430786913,15.844506720290383,57.834874818909384,10.257551365987183,23.262185581858375,1.9322675453707396,2.485248372484941,2.219527682372094,9.296424148125963,4.924683194073328,7.099980890665124,1.5713825374834933,1.5335090635398756,1.7933466743295532,3.0538344582588355,2.631863856734399,5.047716051586167,1.5630513574129734,3.163668879747841,0.44895145792771457,0.47695824628175626,0.3674913975493105,1.0057298131678138,0.8386251208971852,0.8191311109219508,0.21881723641308382,0.5844059984179211,0.13604129631180406,0.7844321136264885,0.13362383034996617,16.68254263300211,2.5767325216167594,1.7466505779180235,-0.5475628501032781,0.43950625973274704,1.9415968134761323,6.3567766150410545,0.6243875188956673,3.9345292942997077,0.1489448852788195,0.3264606587405416,-0.025156711061896368,0.14798913463268165,0.0021722478175408644,-1.2484193076722772,-0.8515532366489126,-0.09097206477164549,0.1300475906947233,-0.13092615791219614,0.6353839325436924,0.6581069478692813,0.3058987682552081,0.06839544024449769,2.906543516082782,3.2656684238104443,2.8832555074814454,2.9096152328826634,3.2836715569870387,4.519501208193895,2.656661982315495,3.3838819185743465,2.250778431558791,2.2573197316476348,3.732075144724872,5.529813573277815,3.15338739627318,4.610334777105398,0.38370524026114133,0.2331939409038763,0.23018815741797127,0.057475477698715104,0.04299978100824156,0.06941823228357143,0.41065342407666117,0.05203852731332483,0.07158756248882296,0.06155190040501924,0.1044786723305698,0.01574846370548387,0.014827209848819935,0.012979105425778448,1.9980582488969363,1.951609407857424,1.9845946504821446,1.8461425398736075,1.8798366774677977,1.1291712694488425,1.712463417462907,1.6830949641135033,2.1518697572142056,1.9992005672802065,1.8410187185257358,1.4289749364334077,1.9354317050243888,1.4928672383840793,1.0
19.0,27.0,24.0,83.0,96.0,97.0,16.0,86.0,24.0,18.0,19.0,95.0,87.0,95.0,6.289267857177947,6.810776100427574,6.279503998760447,12.794741016022044,18.376652773647038,35.497740563270554,6.4928766586954225,18.402213383675644,2.0926908183646837,1.6806123160544062,1.9928851839475181,8.768357056589553,4.01832633615857,5.4360791179559085,1.4490177631291772,1.222688501312963,1.2935758988263621,2.5093749122845774,3.0258987638496753,3.4732305367771263,1.1508481126306276,2.8989986384632838,0.4811986768699683,0.34973700667330115,0.38311225189049614,1.0006894384207807,0.8602165030429982,0.830710087118935,-0.6279829771460941,0.019696703550807104,-0.16295950223100686,-0.17527151773208427,0.8022936476739804,7.462107374853883,0.5829912914597908,0.8798219031073846,-0.623969088338423,-0.34292751175386726,-0.041191364867717795,5.438888591921046,-0.10127639525603893,0.8284134176033584,-0.1697091445827511,0.37479936728014424,-0.09674235827129633,0.21048407496718857,-0.12539630399153692,0.47111360657408774,-0.21668556891798377,0.3685957865716637,0.007543427731952126,0.16546646595125844,0.29125730178426884,0.7332191574375477,-0.15313104009825038,0.01886732051243399,2.0505210692890263,3.1910173182657733,2.3450275119416006,2.6151973333847724,2.8617066830245377,5.41574631806156,2.8256662549637954,3.9869266090249655,1.9454100958923086,2.3656634589423904,3.1092174436983204,5.473619813449396,2.2065859540633634,3.510701073249391,0.2169192068643472,0.1418224383314086,0.2860254361692147,0.03544141081445239,0.04136238919787233,0.05671905175242849,0.2067606496662249,0.04865252921878214,0.08944094944230085,0.04261587251146125,0.05772827129577661,0.0145666939356153,0.01217720126064966,0.013102952989497523,2.1974102246441927,1.9729306600113767,2.1057014636233653,2.0549011040034912,1.8906754747742445,1.353002031689735,1.9445725822944786,1.8090487680352352,2.1771012406136325,2.1067203491887394,1.97939294979202,1.4588614511520759,2.1242409109110576,1.7935135857570494,1.0
27.0,18.0,22.0,91.0,90.0,96.0,25.0,93.0,21.0,22.0,20.0,90.0,84.0,92.0,6.327229669007693,7.464310218617129,6.5584073686397915,13.464500785818927,19.340082509971808,12.444938722219831,8.560666408376619,17.009488543078987,2.6860327957431975,1.8681568025413746,2.4049085098381315,5.3853567654333006,4.757549704905509,4.911683390347688,1.3332999596972004,1.6479192957225652,1.3412046284640662,2.896016325413884,2.815608222446071,2.5580786108687787,1.6312925428109355,2.9455550601327958,0.5107886725153729,0.37229635977690917,0.47922291669009814,0.9390479192588581,0.8766995116155806,0.7960314371423736,-0.5347052125925673,-0.5477131178975281,-0.3056127468478129,-0.5077677284632895,1.2624630469989828,-0.1720195631855903,0.32660548208086926,0.3603876090785483,0.4635093862769768,-0.46386599934230377,0.02686966908170918,0.3243011459366043,-0.10595048500597537,0.4309528258845825,-0.011511016775362558,-0.21365328801334454,0.045083255025176044,0.3950164927589347,0.10390770095984521,0.04459319123948425,-0.3358792155625727,-0.09864702196087627,0.35899385748378865,-0.289302064426125,-0.39687559398847905,0.19522007128879657,-0.45512904837823814,0.08934112923324558,2.3814640807201672,2.2236767492879568,2.477647866141233,2.5670066489016894,4.119436616920892,2.259803500782829,2.3007689156622084,2.5708270693690034,2.8328239619189715,2.159707414312602,2.1704823768523918,3.2326794489304076,2.3667678407305455,3.2087884725848865,0.19481167724392112,0.48804312772276903,0.24293530875748826,0.04489298029130639,0.06345028387055844,0.051327506676990334,0.21982882617131572,0.05841788747320503,0.06412057448002108,0.06884788858471409,0.15407837689989146,0.01886658756298473,0.01388816664601781,0.01797702160881339,2.1205736538924094,2.1516601510763116,2.0871667368896865,2.1363556850908267,1.766561429503721,2.0774924995700763,2.0232554755625456,1.9587987149990727,1.9958450410762074,2.067967094061006,2.079453218231183,1.9569299060477303,1.9997526691377046,1.9033996950361858,1.0
23.0,20.0,23.0,93.0,86.0,86.0,22.0,79.0,20.0,17.0,18.0,87.0,94.0,94.0,7.725275550840479,9.922648131186179,8.23077998780036,14.699269030315463,14.216164220498513,13.787642721869815,10.892302741624007,13.912821814992185,3.0625554800567376,2.5457216698920466,2.629576905293909,5.424811340755621,5.002722326334844,4.630928207016992,1.3514003612039422,1.7820100921965685,1.2639726360572185,2.5935196100756297,2.663605140658753,2.334190647368394,1.8333377471102534,2.481164111804673,0.5726116350415066,0.46605635104208903,0.4419664949214397,0.8785362693651038,0.8841439897738317,0.8183341367180037,0.29242131012425565,1.3627970982740907,2.143436235955063,0.2843166105509325,0.031782147002073824,0.3872318372372181,2.072710671035276,0.08672806331862448,0.5390179904004153,0.5005408800595643,2.6156371624683903,0.5384807462730974,0.369826996336335,0.15257522054331263,-0.0542813936244282,-0.8402095169753431,-0.08959276291928704,0.19911001828495745,-0.08000177793350459,0.010889764905078703,-0.8734773356723223,0.140281091465236,-0.48545233957329953,-0.3158058175121121,1.0668942302836697,0.05576301199597816,0.01667916874007194,0.059773177145252175,2.539051988467125,2.0373571867534097,3.10586696004857,3.0618893908536853,2.722863727463556,3.1310679224966624,2.3013807365345604,3.1472204993869703,2.1176055575454247,2.4999179840693473,3.8215784633255008,3.380035593994156,2.5873427229899275,2.8912234285058713,0.13406654499014883,0.3083483403758689,0.20056012840971765,0.05879818378738996,0.04728101103056663,0.043991440406659484,0.1865166940537608,0.06177662071601661,0.06667677667565088,0.0683847662747487,0.08787505792880193,0.02074330142696475,0.01560962390645064,0.014575376082341,1.957944260031332,1.9363711388216576,1.7582799154537292,1.9506635698572854,2.0151354035223163,1.9014525911837836,1.8480911121940773,1.969268738781463,1.9533041140564151,1.9813860056212833,1.834571486091768,1.892636063301353,1.9782221633961798,1.9828690337471138,1.0
